device,model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score
smoke_detector,smoke_detector_forest_entropy_19,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_entropy_23,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_entropy_3,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_11,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_15,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_19,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_21,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_23,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_3,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_forest_gini_7,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_1_3,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_3_2,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_3_3,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_3_5,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_4_1,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_4_5,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_5_2,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_5_3,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_5_4,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_5_5,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_sgd,validation,session,1,1,1,1,1,1,1,100,1
smoke_detector,smoke_detector_MLP_4_3,validation,session,1,1,1,0.998,0.980392157,1,0.99009901,100,0.998888889
smoke_detector,smoke_detector_cart_entropy_100_samples_leaf,validation,session,1,1,1,0.993,1,0.93,0.96373057,100,0.965
smoke_detector,smoke_detector_cart_entropy_200_samples_leaf,validation,session,1,1,1,0.993,1,0.93,0.96373057,100,0.965
smoke_detector,smoke_detector_cart_entropy_50_samples_leaf,validation,session,1,1,1,0.993,1,0.93,0.96373057,100,0.965
smoke_detector,smoke_detector_MLP_4_4,validation,session,1,1,1,0.993,1,0.93,0.96373057,100,0.965
smoke_detector,smoke_detector_forest_entropy_21,validation,session,1,1,1,0.989,1,0.89,0.941798942,100,0.945
smoke_detector,smoke_detector_forest_entropy_7,validation,session,1,1,1,0.97,1,0.7,0.823529412,100,0.85
smoke_detector,smoke_detector_cart_gini_200_samples_leaf,validation,session,1,1,1,0.967,1,0.67,0.80239521,100,0.835
smoke_detector,smoke_detector_cart_gini_100_samples_leaf,validation,session,1,1,1,0.944,1,0.44,0.611111111,100,0.72
smoke_detector,smoke_detector_cart_gini_50_samples_leaf,validation,session,1,1,1,0.944,1,0.44,0.611111111,100,0.72
smoke_detector,smoke_detector_naive_bayes,validation,session,1,1,1,0.917,1,0.17,0.290598291,100,0.585
smoke_detector,smoke_detector_cart_entropy_400_samples_leaf,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_cart_gini_400_samples_leaf,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_2,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_2_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_3_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_4,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_4_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_5,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_1_5_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_2,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_2_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_3,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_3_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_4,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_4_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_5,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_2_5_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_2_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_3_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_4,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_4_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_3_5_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_4_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_4_2,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_4_2_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_4_3_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_4_4_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_4_5_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_5_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_5_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_5_2_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_5_3_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_5_4_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_MLP_5_5_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
smoke_detector,smoke_detector_cart,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_entropy_11,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_entropy_15,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_entropy_19,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_entropy_23,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_entropy_3,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_11,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_15,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_19,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_21,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_23,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_3,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_forest_gini_7,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_1_3,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_3_2,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_3_3,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_3_5,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_4_1,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_4_5,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_5_2,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_5_3,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_5_4,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_5_5,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_sgd,validation,session,1,1,0,1,1,1,1,900,1
smoke_detector,smoke_detector_MLP_4_3,validation,session,1,1,0,0.998,1,0.997777778,0.998887653,900,0.998888889
smoke_detector,smoke_detector_cart_entropy_100_samples_leaf,validation,session,1,1,0,0.993,0.992282249,1,0.996126176,900,0.965
smoke_detector,smoke_detector_cart_entropy_200_samples_leaf,validation,session,1,1,0,0.993,0.992282249,1,0.996126176,900,0.965
smoke_detector,smoke_detector_cart_entropy_50_samples_leaf,validation,session,1,1,0,0.993,0.992282249,1,0.996126176,900,0.965
smoke_detector,smoke_detector_MLP_4_4,validation,session,1,1,0,0.993,0.992282249,1,0.996126176,900,0.965
smoke_detector,smoke_detector_forest_entropy_21,validation,session,1,1,0,0.989,0.987925357,1,0.993926008,900,0.945
smoke_detector,smoke_detector_forest_entropy_7,validation,session,1,1,0,0.97,0.967741935,1,0.983606557,900,0.85
smoke_detector,smoke_detector_cart_gini_200_samples_leaf,validation,session,1,1,0,0.967,0.964630225,1,0.981996727,900,0.835
smoke_detector,smoke_detector_cart_gini_100_samples_leaf,validation,session,1,1,0,0.944,0.941422594,1,0.969827586,900,0.72
smoke_detector,smoke_detector_cart_gini_50_samples_leaf,validation,session,1,1,0,0.944,0.941422594,1,0.969827586,900,0.72
smoke_detector,smoke_detector_naive_bayes,validation,session,1,1,0,0.917,0.915564598,1,0.955921402,900,0.585
smoke_detector,smoke_detector_cart_entropy_400_samples_leaf,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_cart_gini_400_samples_leaf,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_2,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_4,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_4_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_5,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_1_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_2,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_3,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_4,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_4_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_5,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_2_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_4,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_4_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_3_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_4_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_4_2,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_4_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_4_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_4_4_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_4_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_5_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_5_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_5_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_5_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_5_4_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
smoke_detector,smoke_detector_MLP_5_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_forest_gini_19,test,session,1,1,1,0.901,1,0.01,0.01980198,100,0.505
socket,socket_MLP_5_2,test,session,1,1,1,0.9,0.5,1,0.666666667,100,0.944444444
socket,socket_forest_entropy_11,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_forest_entropy_15,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_forest_entropy_21,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_forest_entropy_7,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_forest_gini_15,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_1_1,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_1_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_1_2,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_1_2_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_1_5,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_1_5_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_1,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_2,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_2_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_3,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_3_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_4,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_4_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_2_5,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_3_1,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_4_2,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_4_3,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_5_1,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_5_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_naive_bayes,test,session,1,1,1,0.9,0,0,0,100,0.5
socket,socket_MLP_3_3,test,session,1,1,1,0.895,0.485549133,0.84,0.615384615,100,0.870555556
socket,socket_MLP_5_4,test,session,1,1,1,0.891,0.473372781,0.8,0.594795539,100,0.850555556
socket,socket_MLP_5_3,test,session,1,1,1,0.889,0.462068966,0.67,0.546938776,100,0.791666667
socket,socket_MLP_3_5,test,session,1,1,1,0.888,0.457142857,0.64,0.533333333,100,0.777777778
socket,socket_MLP_4_1,test,session,1,1,1,0.888,0.457142857,0.64,0.533333333,100,0.777777778
socket,socket_forest_gini_7,test,session,1,1,1,0.888,0.436170213,0.41,0.422680412,100,0.675555556
socket,socket_MLP_5_5,test,session,1,1,1,0.886,0.457317073,0.75,0.568181818,100,0.825555556
socket,socket_MLP_4_4,test,session,1,1,1,0.885,0.452229299,0.71,0.552529183,100,0.807222222
socket,socket_MLP_3_3_sgd,test,session,1,1,1,0.883,0.434108527,0.56,0.489082969,100,0.739444444
socket,socket_MLP_3_4,test,session,1,1,1,0.883,0.434108527,0.56,0.489082969,100,0.739444444
socket,socket_MLP_4_4_sgd,test,session,1,1,1,0.883,0.434108527,0.56,0.489082969,100,0.739444444
socket,socket_MLP_4_2_sgd,test,session,1,1,1,0.882,0.430769231,0.56,0.486956522,100,0.738888889
socket,socket_MLP_3_2_sgd,test,session,1,1,1,0.882,0.427419355,0.53,0.473214286,100,0.725555556
socket,socket_MLP_2_5_sgd,test,session,1,1,1,0.881,0.42519685,0.54,0.475770925,100,0.729444444
socket,socket_MLP_3_1_sgd,test,session,1,1,1,0.881,0.42519685,0.54,0.475770925,100,0.729444444
socket,socket_MLP_4_5_sgd,test,session,1,1,1,0.881,0.42519685,0.54,0.475770925,100,0.729444444
socket,socket_MLP_1_3_sgd,test,session,1,1,1,0.88,0.420634921,0.53,0.469026549,100,0.724444444
socket,socket_MLP_3_5_sgd,test,session,1,1,1,0.88,0.420634921,0.53,0.469026549,100,0.724444444
socket,socket_MLP_4_1_sgd,test,session,1,1,1,0.88,0.420634921,0.53,0.469026549,100,0.724444444
socket,socket_MLP_4_5,test,session,1,1,1,0.88,0.420634921,0.53,0.469026549,100,0.724444444
socket,socket_cart,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_cart_entropy_100_samples_leaf,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_cart_entropy_200_samples_leaf,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_cart_entropy_400_samples_leaf,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_cart_entropy_50_samples_leaf,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_cart_gini_400_samples_leaf,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_MLP_5_5_sgd,test,session,1,1,1,0.879,0.416,0.52,0.462222222,100,0.719444444
socket,socket_MLP_1_3,test,session,1,1,1,0.879,0.41025641,0.48,0.442396313,100,0.701666667
socket,socket_MLP_1_4,test,session,1,1,1,0.879,0.41025641,0.48,0.442396313,100,0.701666667
socket,socket_MLP_1_4_sgd,test,session,1,1,1,0.879,0.41025641,0.48,0.442396313,100,0.701666667
socket,socket_MLP_4_3_sgd,test,session,1,1,1,0.879,0.41025641,0.48,0.442396313,100,0.701666667
socket,socket_MLP_5_3_sgd,test,session,1,1,1,0.879,0.41025641,0.48,0.442396313,100,0.701666667
socket,socket_cart_gini_100_samples_leaf,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_cart_gini_200_samples_leaf,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_cart_gini_50_samples_leaf,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest_entropy_19,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest_entropy_3,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest_gini_11,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest_gini_21,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest_gini_23,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_forest_gini_3,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_MLP_3_2,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_MLP_3_4_sgd,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_MLP_5_2_sgd,test,session,1,1,1,0.877,0.4,0.46,0.427906977,100,0.691666667
socket,socket_MLP_5_4_sgd,test,session,1,1,1,0.876,0.394736842,0.45,0.420560748,100,0.686666667
socket,socket_forest_entropy_23,test,session,1,1,1,0.875,0.38317757,0.41,0.396135266,100,0.668333333
socket,socket_sgd,test,session,1,1,1,0.861,0.351145038,0.46,0.398268398,100,0.682777778
socket,socket_forest_gini_19,test,session,1,1,0,0.901,0.900900901,1,0.947867299,900,0.505
socket,socket_forest_entropy_11,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_forest_entropy_15,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_forest_entropy_21,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_forest_entropy_7,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_forest_gini_15,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_1_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_1_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_1_2_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_1_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_1_5_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_2_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_3_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_4,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_4_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_2_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_3_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_4_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_4_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_5_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_5_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_naive_bayes,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
socket,socket_MLP_5_2,test,session,1,1,0,0.9,1,0.888888889,0.941176471,900,0.944444444
socket,socket_MLP_3_3,test,session,1,1,0,0.895,0.980652963,0.901111111,0.939200926,900,0.870555556
socket,socket_MLP_5_4,test,session,1,1,0,0.891,0.975932611,0.901111111,0.937030618,900,0.850555556
socket,socket_MLP_5_3,test,session,1,1,0,0.889,0.961403509,0.913333333,0.936752137,900,0.791666667
socket,socket_forest_gini_7,test,session,1,1,0,0.888,0.934878587,0.941111111,0.937984496,900,0.675555556
socket,socket_MLP_3_5,test,session,1,1,0,0.888,0.958139535,0.915555556,0.936363636,900,0.777777778
socket,socket_MLP_4_1,test,session,1,1,0,0.888,0.958139535,0.915555556,0.936363636,900,0.777777778
socket,socket_MLP_5_5,test,session,1,1,0,0.886,0.970095694,0.901111111,0.934331797,900,0.825555556
socket,socket_MLP_4_4,test,session,1,1,0,0.885,0.965599051,0.904444444,0.934021801,900,0.807222222
socket,socket_MLP_3_3_sgd,test,session,1,1,0,0.883,0.949483352,0.918888889,0.93393563,900,0.739444444
socket,socket_MLP_3_4,test,session,1,1,0,0.883,0.949483352,0.918888889,0.93393563,900,0.739444444
socket,socket_MLP_4_4_sgd,test,session,1,1,0,0.883,0.949483352,0.918888889,0.93393563,900,0.739444444
socket,socket_MLP_3_2_sgd,test,session,1,1,0,0.882,0.946347032,0.921111111,0.933558559,900,0.725555556
socket,socket_MLP_4_2_sgd,test,session,1,1,0,0.882,0.949425287,0.917777778,0.933333333,900,0.738888889
socket,socket_MLP_2_5_sgd,test,session,1,1,0,0.881,0.947308133,0.918888889,0.932882121,900,0.729444444
socket,socket_MLP_3_1_sgd,test,session,1,1,0,0.881,0.947308133,0.918888889,0.932882121,900,0.729444444
socket,socket_MLP_4_5_sgd,test,session,1,1,0,0.881,0.947308133,0.918888889,0.932882121,900,0.729444444
socket,socket_MLP_1_3_sgd,test,session,1,1,0,0.88,0.946224256,0.918888889,0.932356257,900,0.724444444
socket,socket_MLP_3_5_sgd,test,session,1,1,0,0.88,0.946224256,0.918888889,0.932356257,900,0.724444444
socket,socket_MLP_4_1_sgd,test,session,1,1,0,0.88,0.946224256,0.918888889,0.932356257,900,0.724444444
