model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score,tp,fp,tn,fn
TV_cart_gini_50_samples_leaf,validation,session,1,1,0,0.881,0.9768009768009768,0.8888888888888888,0.9307737056428155,900,0.8494444444444444,81,100,800,19
TV_cart_gini_50_samples_leaf,validation,session,1,1,1,0.881,0.44751381215469616,0.81,0.5765124555160143,100,0.8494444444444444,81,100,800,19
TV_cart_gini_50_samples_leaf,validation,sequence,1,99,0,0.881,0.9768009768009768,0.8888888888888888,0.9307737056428155,900,0.8494444444444444,81,100,800,19
TV_cart_gini_50_samples_leaf,validation,sequence,1,99,1,0.881,0.44751381215469616,0.81,0.5765124555160143,100,0.8494444444444444,81,100,800,19
TV_forest,validation,session,1,1,0,0.866,1.0,0.8511111111111112,0.9195678271308524,900,0.9255555555555556,100,134,766,0
TV_forest,validation,session,1,1,1,0.866,0.42735042735042733,1.0,0.5988023952095808,100,0.9255555555555556,100,134,766,0
TV_forest,validation,sequence,1,99,0,0.866,1.0,0.8511111111111112,0.9195678271308524,900,0.9255555555555556,100,134,766,0
TV_forest,validation,sequence,1,99,1,0.866,0.42735042735042733,1.0,0.5988023952095808,100,0.9255555555555556,100,134,766,0
TV_forest_entropy_11,validation,session,1,1,0,0.876,0.9987146529562982,0.8633333333333333,0.9261025029797377,900,0.9266666666666666,99,123,777,1
TV_forest_entropy_11,validation,session,1,1,1,0.876,0.44594594594594594,0.99,0.6149068322981367,100,0.9266666666666666,99,123,777,1
TV_forest_entropy_11,validation,sequence,1,99,0,0.876,0.9987146529562982,0.8633333333333333,0.9261025029797377,900,0.9266666666666666,99,123,777,1
TV_forest_entropy_11,validation,sequence,1,99,1,0.876,0.44594594594594594,0.99,0.6149068322981367,100,0.9266666666666666,99,123,777,1
TV_forest_entropy_15,validation,session,1,1,0,0.884,1.0,0.8711111111111111,0.9311163895486936,900,0.9355555555555556,100,116,784,0
TV_forest_entropy_15,validation,session,1,1,1,0.884,0.46296296296296297,1.0,0.6329113924050632,100,0.9355555555555556,100,116,784,0
TV_forest_entropy_15,validation,sequence,1,99,0,0.884,1.0,0.8711111111111111,0.9311163895486936,900,0.9355555555555556,100,116,784,0
TV_forest_entropy_15,validation,sequence,1,99,1,0.884,0.46296296296296297,1.0,0.6329113924050632,100,0.9355555555555556,100,116,784,0
TV_forest_entropy_19,validation,session,1,1,0,0.871,1.0,0.8566666666666667,0.9228007181328546,900,0.9283333333333333,100,129,771,0
TV_forest_entropy_19,validation,session,1,1,1,0.871,0.4366812227074236,1.0,0.60790273556231,100,0.9283333333333333,100,129,771,0
TV_forest_entropy_19,validation,sequence,1,99,0,0.871,1.0,0.8566666666666667,0.9228007181328546,900,0.9283333333333333,100,129,771,0
TV_forest_entropy_19,validation,sequence,1,99,1,0.871,0.4366812227074236,1.0,0.60790273556231,100,0.9283333333333333,100,129,771,0
TV_forest_entropy_21,validation,session,1,1,0,0.874,0.9987113402061856,0.8611111111111112,0.9248210023866349,900,0.9255555555555556,99,125,775,1
TV_forest_entropy_21,validation,session,1,1,1,0.874,0.4419642857142857,0.99,0.611111111111111,100,0.9255555555555556,99,125,775,1
TV_forest_entropy_21,validation,sequence,1,99,0,0.874,0.9987113402061856,0.8611111111111112,0.9248210023866349,900,0.9255555555555556,99,125,775,1
TV_forest_entropy_21,validation,sequence,1,99,1,0.874,0.4419642857142857,0.99,0.611111111111111,100,0.9255555555555556,99,125,775,1
TV_forest_entropy_23,validation,session,1,1,0,0.889,0.9987357774968394,0.8777777777777778,0.9343583678296866,900,0.9338888888888889,99,110,790,1
TV_forest_entropy_23,validation,session,1,1,1,0.889,0.47368421052631576,0.99,0.6407766990291263,100,0.9338888888888889,99,110,790,1
TV_forest_entropy_23,validation,sequence,1,99,0,0.889,0.9987357774968394,0.8777777777777778,0.9343583678296866,900,0.9338888888888889,99,110,790,1
TV_forest_entropy_23,validation,sequence,1,99,1,0.889,0.47368421052631576,0.99,0.6407766990291263,100,0.9338888888888889,99,110,790,1
TV_forest_entropy_3,validation,session,1,1,0,0.836,0.9893617021276596,0.8266666666666667,0.9007263922518159,900,0.8733333333333333,92,156,744,8
TV_forest_entropy_3,validation,session,1,1,1,0.836,0.3709677419354839,0.92,0.5287356321839081,100,0.8733333333333333,92,156,744,8
TV_forest_entropy_3,validation,sequence,1,99,0,0.836,0.9893617021276596,0.8266666666666667,0.9007263922518159,900,0.8733333333333333,92,156,744,8
TV_forest_entropy_3,validation,sequence,1,99,1,0.836,0.3709677419354839,0.92,0.5287356321839081,100,0.8733333333333333,92,156,744,8
TV_forest_entropy_7,validation,session,1,1,0,0.864,0.9922680412371134,0.8555555555555555,0.918854415274463,900,0.8977777777777778,94,130,770,6
TV_forest_entropy_7,validation,session,1,1,1,0.864,0.41964285714285715,0.94,0.5802469135802469,100,0.8977777777777778,94,130,770,6
TV_forest_entropy_7,validation,sequence,1,99,0,0.864,0.9922680412371134,0.8555555555555555,0.918854415274463,900,0.8977777777777778,94,130,770,6
TV_forest_entropy_7,validation,sequence,1,99,1,0.864,0.41964285714285715,0.94,0.5802469135802469,100,0.8977777777777778,94,130,770,6
TV_forest_gini_11,validation,session,1,1,0,0.838,0.95,0.8655555555555555,0.9058139534883719,900,0.7277777777777777,59,121,779,41
TV_forest_gini_11,validation,session,1,1,1,0.838,0.3277777777777778,0.59,0.42142857142857143,100,0.7277777777777777,59,121,779,41
TV_forest_gini_11,validation,sequence,1,99,0,0.838,0.95,0.8655555555555555,0.9058139534883719,900,0.7277777777777777,59,121,779,41
TV_forest_gini_11,validation,sequence,1,99,1,0.838,0.3277777777777778,0.59,0.42142857142857143,100,0.7277777777777777,59,121,779,41
TV_forest_gini_15,validation,session,1,1,0,0.881,0.9987228607918263,0.8688888888888889,0.9292929292929293,900,0.9294444444444443,99,118,782,1
TV_forest_gini_15,validation,session,1,1,1,0.881,0.45622119815668205,0.99,0.6246056782334385,100,0.9294444444444443,99,118,782,1
TV_forest_gini_15,validation,sequence,1,99,0,0.881,0.9987228607918263,0.8688888888888889,0.9292929292929293,900,0.9294444444444443,99,118,782,1
TV_forest_gini_15,validation,sequence,1,99,1,0.881,0.45622119815668205,0.99,0.6246056782334385,100,0.9294444444444443,99,118,782,1
TV_forest_gini_19,validation,session,1,1,0,0.871,0.9987063389391979,0.8577777777777778,0.9228930065750149,900,0.9238888888888889,99,128,772,1
TV_forest_gini_19,validation,session,1,1,1,0.871,0.43612334801762115,0.99,0.6055045871559633,100,0.9238888888888889,99,128,772,1
TV_forest_gini_19,validation,sequence,1,99,0,0.871,0.9987063389391979,0.8577777777777778,0.9228930065750149,900,0.9238888888888889,99,128,772,1
TV_forest_gini_19,validation,sequence,1,99,1,0.871,0.43612334801762115,0.99,0.6055045871559633,100,0.9238888888888889,99,128,772,1
TV_forest_gini_21,validation,session,1,1,0,0.865,0.9961089494163424,0.8533333333333334,0.919210053859964,900,0.9116666666666666,97,132,768,3
TV_forest_gini_21,validation,session,1,1,1,0.865,0.42358078602620086,0.97,0.5896656534954408,100,0.9116666666666666,97,132,768,3
TV_forest_gini_21,validation,sequence,1,99,0,0.865,0.9961089494163424,0.8533333333333334,0.919210053859964,900,0.9116666666666666,97,132,768,3
TV_forest_gini_21,validation,sequence,1,99,1,0.865,0.42358078602620086,0.97,0.5896656534954408,100,0.9116666666666666,97,132,768,3
TV_forest_gini_23,validation,session,1,1,0,0.87,1.0,0.8555555555555555,0.9221556886227544,900,0.9277777777777778,100,130,770,0
TV_forest_gini_23,validation,session,1,1,1,0.87,0.43478260869565216,1.0,0.6060606060606061,100,0.9277777777777778,100,130,770,0
TV_forest_gini_23,validation,sequence,1,99,0,0.87,1.0,0.8555555555555555,0.9221556886227544,900,0.9277777777777778,100,130,770,0
TV_forest_gini_23,validation,sequence,1,99,1,0.87,0.43478260869565216,1.0,0.6060606060606061,100,0.9277777777777778,100,130,770,0
TV_forest_gini_3,validation,session,1,1,0,0.9,0.995049504950495,0.8933333333333333,0.9414519906323185,900,0.9266666666666666,96,96,804,4
TV_forest_gini_3,validation,session,1,1,1,0.9,0.5,0.96,0.6575342465753424,100,0.9266666666666666,96,96,804,4
TV_forest_gini_3,validation,sequence,1,99,0,0.9,0.995049504950495,0.8933333333333333,0.9414519906323185,900,0.9266666666666666,96,96,804,4
TV_forest_gini_3,validation,sequence,1,99,1,0.9,0.5,0.96,0.6575342465753424,100,0.9266666666666666,96,96,804,4
TV_forest_gini_7,validation,session,1,1,0,0.845,0.998661311914324,0.8288888888888889,0.9058894960534305,900,0.9094444444444445,99,154,746,1
TV_forest_gini_7,validation,session,1,1,1,0.845,0.391304347826087,0.99,0.5609065155807366,100,0.9094444444444445,99,154,746,1
TV_forest_gini_7,validation,sequence,1,99,0,0.845,0.998661311914324,0.8288888888888889,0.9058894960534305,900,0.9094444444444445,99,154,746,1
TV_forest_gini_7,validation,sequence,1,99,1,0.845,0.391304347826087,0.99,0.5609065155807366,100,0.9094444444444445,99,154,746,1
TV_MLP_1_1,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_1,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_1,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_1,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_1_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_1_sgd,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_1_sgd,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_1_sgd,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_2,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_2,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_2,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_2,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_2_sgd,validation,session,1,1,0,0.705,1.0,0.6722222222222223,0.8039867109634552,900,0.8361111111111111,100,295,605,0
TV_MLP_1_2_sgd,validation,session,1,1,1,0.705,0.25316455696202533,1.0,0.4040404040404041,100,0.8361111111111111,100,295,605,0
TV_MLP_1_2_sgd,validation,sequence,1,99,0,0.705,1.0,0.6722222222222223,0.8039867109634552,900,0.8361111111111111,100,295,605,0
TV_MLP_1_2_sgd,validation,sequence,1,99,1,0.705,0.25316455696202533,1.0,0.4040404040404041,100,0.8361111111111111,100,295,605,0
TV_MLP_1_3,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_3,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_3,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_3,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_3_sgd,validation,session,1,1,0,0.633,1.0,0.5922222222222222,0.743893928820656,900,0.7961111111111111,100,367,533,0
TV_MLP_1_3_sgd,validation,session,1,1,1,0.633,0.21413276231263384,1.0,0.3527336860670194,100,0.7961111111111111,100,367,533,0
TV_MLP_1_3_sgd,validation,sequence,1,99,0,0.633,1.0,0.5922222222222222,0.743893928820656,900,0.7961111111111111,100,367,533,0
TV_MLP_1_3_sgd,validation,sequence,1,99,1,0.633,0.21413276231263384,1.0,0.3527336860670194,100,0.7961111111111111,100,367,533,0
TV_MLP_1_4,validation,session,1,1,0,0.622,1.0,0.58,0.7341772151898733,900,0.79,100,378,522,0
TV_MLP_1_4,validation,session,1,1,1,0.622,0.20920502092050208,1.0,0.3460207612456747,100,0.79,100,378,522,0
TV_MLP_1_4,validation,sequence,1,99,0,0.622,1.0,0.58,0.7341772151898733,900,0.79,100,378,522,0
TV_MLP_1_4,validation,sequence,1,99,1,0.622,0.20920502092050208,1.0,0.3460207612456747,100,0.79,100,378,522,0
TV_MLP_1_4_sgd,validation,session,1,1,0,0.637,1.0,0.5966666666666667,0.7473903966597077,900,0.7983333333333333,100,363,537,0
TV_MLP_1_4_sgd,validation,session,1,1,1,0.637,0.2159827213822894,1.0,0.3552397868561279,100,0.7983333333333333,100,363,537,0
TV_MLP_1_4_sgd,validation,sequence,1,99,0,0.637,1.0,0.5966666666666667,0.7473903966597077,900,0.7983333333333333,100,363,537,0
TV_MLP_1_4_sgd,validation,sequence,1,99,1,0.637,0.2159827213822894,1.0,0.3552397868561279,100,0.7983333333333333,100,363,537,0
TV_MLP_1_5,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_5,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_5,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_1_5,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_1_5_sgd,validation,session,1,1,0,0.616,1.0,0.5733333333333334,0.728813559322034,900,0.7866666666666666,100,384,516,0
TV_MLP_1_5_sgd,validation,session,1,1,1,0.616,0.2066115702479339,1.0,0.34246575342465757,100,0.7866666666666666,100,384,516,0
TV_MLP_1_5_sgd,validation,sequence,1,99,0,0.616,1.0,0.5733333333333334,0.728813559322034,900,0.7866666666666666,100,384,516,0
TV_MLP_1_5_sgd,validation,sequence,1,99,1,0.616,0.2066115702479339,1.0,0.34246575342465757,100,0.7866666666666666,100,384,516,0
TV_MLP_2_1,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_1,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_1,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_1,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_1_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_1_sgd,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_1_sgd,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_1_sgd,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_2,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_2,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_2,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_2,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_2_sgd,validation,session,1,1,0,0.653,1.0,0.6144444444444445,0.7611837577426015,900,0.8072222222222223,100,347,553,0
TV_MLP_2_2_sgd,validation,session,1,1,1,0.653,0.22371364653243847,1.0,0.3656307129798903,100,0.8072222222222223,100,347,553,0
TV_MLP_2_2_sgd,validation,sequence,1,99,0,0.653,1.0,0.6144444444444445,0.7611837577426015,900,0.8072222222222223,100,347,553,0
TV_MLP_2_2_sgd,validation,sequence,1,99,1,0.653,0.22371364653243847,1.0,0.3656307129798903,100,0.8072222222222223,100,347,553,0
TV_MLP_2_3,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_3,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_3,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_3,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_3_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_3_sgd,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_3_sgd,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_3_sgd,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_4,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_4,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_4,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_4,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_4_sgd,validation,session,1,1,0,0.464,1.0,0.40444444444444444,0.5759493670886077,900,0.7022222222222223,100,536,364,0
TV_MLP_2_4_sgd,validation,session,1,1,1,0.464,0.15723270440251572,1.0,0.2717391304347826,100,0.7022222222222223,100,536,364,0
TV_MLP_2_4_sgd,validation,sequence,1,99,0,0.464,1.0,0.40444444444444444,0.5759493670886077,900,0.7022222222222223,100,536,364,0
TV_MLP_2_4_sgd,validation,sequence,1,99,1,0.464,0.15723270440251572,1.0,0.2717391304347826,100,0.7022222222222223,100,536,364,0
TV_MLP_2_5,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_5,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_5,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_2_5,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_2_5_sgd,validation,session,1,1,0,0.666,1.0,0.6288888888888889,0.772169167803547,900,0.8144444444444444,100,334,566,0
TV_MLP_2_5_sgd,validation,session,1,1,1,0.666,0.2304147465437788,1.0,0.3745318352059925,100,0.8144444444444444,100,334,566,0
TV_MLP_2_5_sgd,validation,sequence,1,99,0,0.666,1.0,0.6288888888888889,0.772169167803547,900,0.8144444444444444,100,334,566,0
TV_MLP_2_5_sgd,validation,sequence,1,99,1,0.666,0.2304147465437788,1.0,0.3745318352059925,100,0.8144444444444444,100,334,566,0
TV_MLP_3_1,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_3_1,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_3_1,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_3_1,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_3_1_sgd,validation,session,1,1,0,0.585,1.0,0.5388888888888889,0.700361010830325,900,0.7694444444444444,100,415,485,0
TV_MLP_3_1_sgd,validation,session,1,1,1,0.585,0.1941747572815534,1.0,0.3252032520325203,100,0.7694444444444444,100,415,485,0
TV_MLP_3_1_sgd,validation,sequence,1,99,0,0.585,1.0,0.5388888888888889,0.700361010830325,900,0.7694444444444444,100,415,485,0
TV_MLP_3_1_sgd,validation,sequence,1,99,1,0.585,0.1941747572815534,1.0,0.3252032520325203,100,0.7694444444444444,100,415,485,0
TV_MLP_3_2,validation,session,1,1,0,0.721,1.0,0.69,0.8165680473372781,900,0.845,100,279,621,0
TV_MLP_3_2,validation,session,1,1,1,0.721,0.2638522427440633,1.0,0.4175365344467641,100,0.845,100,279,621,0
TV_MLP_3_2,validation,sequence,1,99,0,0.721,1.0,0.69,0.8165680473372781,900,0.845,100,279,621,0
TV_MLP_3_2,validation,sequence,1,99,1,0.721,0.2638522427440633,1.0,0.4175365344467641,100,0.845,100,279,621,0
TV_MLP_3_2_sgd,validation,session,1,1,0,0.637,0.9963031423290203,0.5988888888888889,0.7480916030534353,900,0.7894444444444444,98,361,539,2
TV_MLP_3_2_sgd,validation,session,1,1,1,0.637,0.21350762527233116,0.98,0.35062611806797855,100,0.7894444444444444,98,361,539,2
TV_MLP_3_2_sgd,validation,sequence,1,99,0,0.637,0.9963031423290203,0.5988888888888889,0.7480916030534353,900,0.7894444444444444,98,361,539,2
TV_MLP_3_2_sgd,validation,sequence,1,99,1,0.637,0.21350762527233116,0.98,0.35062611806797855,100,0.7894444444444444,98,361,539,2
TV_MLP_3_3,validation,session,1,1,0,0.769,1.0,0.7433333333333333,0.8527724665391969,900,0.8716666666666667,100,231,669,0
TV_MLP_3_3,validation,session,1,1,1,0.769,0.3021148036253776,1.0,0.46403712296983757,100,0.8716666666666667,100,231,669,0
TV_MLP_3_3,validation,sequence,1,99,0,0.769,1.0,0.7433333333333333,0.8527724665391969,900,0.8716666666666667,100,231,669,0
TV_MLP_3_3,validation,sequence,1,99,1,0.769,0.3021148036253776,1.0,0.46403712296983757,100,0.8716666666666667,100,231,669,0
TV_MLP_3_3_sgd,validation,session,1,1,0,0.726,1.0,0.6955555555555556,0.8204456094364352,900,0.8477777777777777,100,274,626,0
TV_MLP_3_3_sgd,validation,session,1,1,1,0.726,0.26737967914438504,1.0,0.4219409282700422,100,0.8477777777777777,100,274,626,0
TV_MLP_3_3_sgd,validation,sequence,1,99,0,0.726,1.0,0.6955555555555556,0.8204456094364352,900,0.8477777777777777,100,274,626,0
TV_MLP_3_3_sgd,validation,sequence,1,99,1,0.726,0.26737967914438504,1.0,0.4219409282700422,100,0.8477777777777777,100,274,626,0
TV_MLP_3_4,validation,session,1,1,0,0.821,0.9972413793103448,0.8033333333333333,0.8898461538461538,900,0.8916666666666666,98,177,723,2
TV_MLP_3_4,validation,session,1,1,1,0.821,0.3563636363636364,0.98,0.5226666666666666,100,0.8916666666666666,98,177,723,2
TV_MLP_3_4,validation,sequence,1,99,0,0.821,0.9972413793103448,0.8033333333333333,0.8898461538461538,900,0.8916666666666666,98,177,723,2
TV_MLP_3_4,validation,sequence,1,99,1,0.821,0.3563636363636364,0.98,0.5226666666666666,100,0.8916666666666666,98,177,723,2
TV_MLP_3_4_sgd,validation,session,1,1,0,0.802,0.9957627118644068,0.7833333333333333,0.8768656716417911,900,0.8766666666666666,97,195,705,3
TV_MLP_3_4_sgd,validation,session,1,1,1,0.802,0.3321917808219178,0.97,0.4948979591836734,100,0.8766666666666666,97,195,705,3
TV_MLP_3_4_sgd,validation,sequence,1,99,0,0.802,0.9957627118644068,0.7833333333333333,0.8768656716417911,900,0.8766666666666666,97,195,705,3
TV_MLP_3_4_sgd,validation,sequence,1,99,1,0.802,0.3321917808219178,0.97,0.4948979591836734,100,0.8766666666666666,97,195,705,3
TV_MLP_3_5,validation,session,1,1,0,0.719,0.998389694041868,0.6888888888888889,0.8152531229454306,900,0.8394444444444444,99,280,620,1
TV_MLP_3_5,validation,session,1,1,1,0.719,0.2612137203166227,0.99,0.4133611691022965,100,0.8394444444444444,99,280,620,1
TV_MLP_3_5,validation,sequence,1,99,0,0.719,0.998389694041868,0.6888888888888889,0.8152531229454306,900,0.8394444444444444,99,280,620,1
TV_MLP_3_5,validation,sequence,1,99,1,0.719,0.2612137203166227,0.99,0.4133611691022965,100,0.8394444444444444,99,280,620,1
TV_MLP_3_5_sgd,validation,session,1,1,0,0.779,0.9913169319826338,0.7611111111111111,0.8610936517913261,900,0.8505555555555555,94,215,685,6
TV_MLP_3_5_sgd,validation,session,1,1,1,0.779,0.3042071197411003,0.94,0.4596577017114915,100,0.8505555555555555,94,215,685,6
TV_MLP_3_5_sgd,validation,sequence,1,99,0,0.779,0.9913169319826338,0.7611111111111111,0.8610936517913261,900,0.8505555555555555,94,215,685,6
TV_MLP_3_5_sgd,validation,sequence,1,99,1,0.779,0.3042071197411003,0.94,0.4596577017114915,100,0.8505555555555555,94,215,685,6
TV_MLP_4_1,validation,session,1,1,0,0.661,0.9488,0.6588888888888889,0.7777049180327869,900,0.6694444444444444,68,307,593,32
TV_MLP_4_1,validation,session,1,1,1,0.661,0.18133333333333335,0.68,0.28631578947368425,100,0.6694444444444444,68,307,593,32
TV_MLP_4_1,validation,sequence,1,99,0,0.661,0.9488,0.6588888888888889,0.7777049180327869,900,0.6694444444444444,68,307,593,32
TV_MLP_4_1,validation,sequence,1,99,1,0.661,0.18133333333333335,0.68,0.28631578947368425,100,0.6694444444444444,68,307,593,32
TV_MLP_4_1_sgd,validation,session,1,1,0,0.771,0.9912152269399708,0.7522222222222222,0.8553379658875553,900,0.846111111111111,94,223,677,6
TV_MLP_4_1_sgd,validation,session,1,1,1,0.771,0.29652996845425866,0.94,0.45083932853717024,100,0.846111111111111,94,223,677,6
TV_MLP_4_1_sgd,validation,sequence,1,99,0,0.771,0.9912152269399708,0.7522222222222222,0.8553379658875553,900,0.846111111111111,94,223,677,6
TV_MLP_4_1_sgd,validation,sequence,1,99,1,0.771,0.29652996845425866,0.94,0.45083932853717024,100,0.846111111111111,94,223,677,6
TV_MLP_4_2,validation,session,1,1,0,0.692,1.0,0.6577777777777778,0.7935656836461126,900,0.8288888888888889,100,308,592,0
TV_MLP_4_2,validation,session,1,1,1,0.692,0.24509803921568626,1.0,0.39370078740157477,100,0.8288888888888889,100,308,592,0
TV_MLP_4_2,validation,sequence,1,99,0,0.692,1.0,0.6577777777777778,0.7935656836461126,900,0.8288888888888889,100,308,592,0
TV_MLP_4_2,validation,sequence,1,99,1,0.692,0.24509803921568626,1.0,0.39370078740157477,100,0.8288888888888889,100,308,592,0
TV_MLP_4_2_sgd,validation,session,1,1,0,0.805,0.993006993006993,0.7888888888888889,0.8792569659442725,900,0.8694444444444445,95,190,710,5
TV_MLP_4_2_sgd,validation,session,1,1,1,0.805,0.3333333333333333,0.95,0.4935064935064935,100,0.8694444444444445,95,190,710,5
TV_MLP_4_2_sgd,validation,sequence,1,99,0,0.805,0.993006993006993,0.7888888888888889,0.8792569659442725,900,0.8694444444444445,95,190,710,5
TV_MLP_4_2_sgd,validation,sequence,1,99,1,0.805,0.3333333333333333,0.95,0.4935064935064935,100,0.8694444444444445,95,190,710,5
TV_MLP_4_3,validation,session,1,1,0,0.807,1.0,0.7855555555555556,0.879900435594275,900,0.8927777777777778,100,193,707,0
TV_MLP_4_3,validation,session,1,1,1,0.807,0.3412969283276451,1.0,0.5089058524173028,100,0.8927777777777778,100,193,707,0
TV_MLP_4_3,validation,sequence,1,99,0,0.807,1.0,0.7855555555555556,0.879900435594275,900,0.8927777777777778,100,193,707,0
TV_MLP_4_3,validation,sequence,1,99,1,0.807,0.3412969283276451,1.0,0.5089058524173028,100,0.8927777777777778,100,193,707,0
TV_MLP_4_3_sgd,validation,session,1,1,0,0.782,0.984375,0.77,0.8640897755610972,900,0.8300000000000001,89,207,693,11
TV_MLP_4_3_sgd,validation,session,1,1,1,0.782,0.30067567567567566,0.89,0.4494949494949495,100,0.8300000000000001,89,207,693,11
TV_MLP_4_3_sgd,validation,sequence,1,99,0,0.782,0.984375,0.77,0.8640897755610972,900,0.8300000000000001,89,207,693,11
TV_MLP_4_3_sgd,validation,sequence,1,99,1,0.782,0.30067567567567566,0.89,0.4494949494949495,100,0.8300000000000001,89,207,693,11
